text,label
گوشي بسيار خوبي هستش مخصوصا اينکه آپديت هم براش اومده و همونطور که دوستان گفتن بعد از آپديت هم سطح گوشي‌هاي مطرح بهتر ميشه,4
نورسنجی هم خیلی خوب صورت می‌گیرد.,4
این تبلت در دو نسخه 32 و 64 گیگابایتی تولید گردیده که با امکان پشتیبانی آن از کارت حافظه microSD حداکثر تا 64 گیگابایت دیگر نیز می‌توان به آن افزود که از بابت فضا برای ذخیره اطلاعات،  خیال کاربر را کاملاً آسوده می‌نماید.,4
واقعا بي نظيره،  خيلي ازش راضيم.,4
"این دوربین مجهز به نمایشگر 3 اینچی بسیار عالی 460,000 نقطه واید می‌باشد که در حالت پیش‌فرض عکس‌ها را با نسبت 4:3 نمایش می‌دهد و این در حالی است که اگر در حال ضبط ویدیویی HD باشید به طور خودکار تصویر با نسبت 16:9 نشان داده می‌شود تا بیشتر شبیه به اجرای آن بر روی نمایشگرهای خانگی باشد.",4
بسيار ازش راضيم.,4
من اکثر بازيهارو روش نصب کردم و جواب داد,4
"سلام
من هم از طريق همين سايت با اين دوربين اشنا شدم دوربين در مقايسه با قيمتش واقعا عاليه
1-طراحي خوب بدنه دوربين موقع دست گرفتن دوربين واقعا حس خوبي به ادم ميده
2-زوم دوربين واقعا عاليه لرزشگير دوربين هم خيلي کارش رو خوب انجام ميده من قبلا فوجي تي 300 داشتم
موقع عکس گرفتن از ماه عکسهاي خوبي ميگرفت ولي حتما با استفاده از سه پايه
ولي اين دوربين نميدونم به خاطر شکل ارگونومي خوب که داره هست يا لرزشگيرش نسبت به t300 بهتره بدون استفاده از سه پايه عکسهاي خوبي ميگيره بدون کمترين نويز زومش هم بقدري هست که چاله هاي روي ماه رو ميشه ديد
3-داشتن مودهاي m,s,a,p اين دوربين رو تبديل به يک دوربين نيمه حرفه عالي کرده
4-فلش با برد 7متر تو اين رده قيمت فکر نکنم تو برند ديگه اي اصلا پيدا بشه
5- داشتن چشمي جدا از حس داشتن يک دوربين حرفه اي در کاهش مصرف باطري واقعا عاليه
6-عکس برداري پي در پي خوبي داره دوربين قبليم فقط تا سه عکس پشت سر هم ميگرفت اما موقعي که اين دوربين رو روي عکسبرداري پي در پي تنظيم کردم واقعا لذت بردم از خريدي که انجام دادم 
دوستان يکي از مشکلاتش رو نداشتن نشانگر باطري عنوان کردن که به نظر من زياد مهم نيست چون شما ميتونين با اولين شارژ باطري هاي دوربين تعداد عکسهاي گرفته شده رو ببينيد و در شارژهاي بعدي روي تقريبا همين تعداد عکس و زمان فيلمبرداري حساب کنيد
با تشکر از سايت خوب ديجي کالا که با معرفي و نقد خوب محصولات توسط کارشناسان و مصرف کنندگان در انتخاب محصول خوب به من کمک کرده اند

",4
این نسخه از اندروید به لطف وجود پروژه کره،  پیشرفت چشم گیری نسبت به نسخه های پیشین داشته است،  بطوریکه اجرای برنامه ها و منو ها با سرعت بیشتری و بسیار روان تر انجام میپذیرد.,4
به نظر من واقعا فوق العاده اس ارزش خريدو داره.,4
در حال حاضر بالاترين سخت افزار ارائه شده در گوشي هاي موبايل ،  در اين گوشي و يه مدل از اچ تي سي و سوني هست.,4
من اين گوشي را چند روز پيش خريدم و برعکس بعضي اظهار نظر ها هيچ مشکلي با صفحه نمايش اين گوشي ندارم و به نظر من تصاوير در آن بسيار شفاف و با کيفيت هستند و پيشنهاد ميکنم اگر کسي قصد خريد دارد شک نکنه.,4
خيلي جالبه و امکاناتشم در سطح عاليه.,4
"سخت افزار معرکه‌اي داشت که معرکه‌تر شده 
با وجود رم 2 گيگ ديگر آيفون از رقابت خط خورد ",4
در نهایت اگر به دنبال بهترین تبلت اندرویدی موجود در بازار هستید،  بدون هیچ شک و تردیدی ASUS Transformer Pad Infinity بهترین و به عبارتی تنها انتخاب شما خواهد بود.,4
من تازه اين هاردو خريدم واقعاً پرسرعته و حرف نداره.,4
آقا من يک هفته ميشه خريدمش واقعا ازش راضيم .,4
از ابعاد این تبلت که بگذریم، کیفیت بدنه آلومینیومی آن نیز در مقابل بدنه پلاستیکی رقبا قابل مقایسه نیست.,4
میزان غلظت رنگ‌ها و وضوح جزئیات نیز بسیار مناسب می‌باشند.,4
نسل جدید iPod Touch تنها 88 گرم وزن دارد که این میزان، 13 گرم سبک‌تر از مدل سال گذشته است.,4
حرف نداره با توجه به اينکه دوربينش فلش نداره ولي تو روز عاليي,4
با سلام به همه ،  اولش مي خواستم از همه ديجيکالايي ها به خاطر سايت و خدماته عاليشون تشکر کنم .,4
همچنین در زیر نور مستقیم آفتاب نیز عملکرد آن بسیار مناسب است.,4
واقعا عاليه من که خيلي باهاش حال ميکنم,4
ايده آل ترين دوربين حال حاضر بازار  در رنج 2 ميليون تومان کيفيت فوق العاده باور نکردني که جناب آقاي مهندس حامد صلاحي نمونه فيلمبرداري ون رو در سايت شخصيشون قرار دادن لطفاٌ زير بار قيمت هايي که شرکت ها دارن مي دن نرين چون تا يکي دو ماه آينده با ورود انبوه به بازار قيمت ها شکسته خواهد شد ,4
"باسلام
من تبلت اپل هم داشته ام اما تبلت سامسونگ با سيستم عامل اندرويد عاليه
چون اين سيستم عامل کارايي سريع و آسان را در اختيار ما گذاشته
ريختن نرم افزارها راحت و سريع بوده
اين تبلت براي مطالعه عاليست",4
بسيار عاليه ،  اين مشکلاتي که دوستان گفتن خيلي کم پيش مياد و در صورت وقوع نهايتا با 10.000 تومان هزينه و عوض کردن قطعه (مگنت يا درام) مثل روز اولش مي شه.,4
من گالاکسي نوت داشتم بسياري از امکاناتش برام غير قابل استفاده بود همچنين بزرگي اون براي گوشي مناسب نبود الان اين گوشي رو خريدم در همون حد بسيار راضي کننده است و قيمت معقولي دارد,4
من دوستم داره ، امکانات زياد ،  اندرويد نسخه 4 ،  دوربين 8 مگاپيکسل که خيلي عالي و واقعي هست من پيشنهاد ميکنم يکي بخريد من هم مي خواهم يکي  بخرم .,4
سلام من خودم از طرفداراي گوشي هاي اچ تي سي هستم و با ورود اين گوشي به بازار ميشه گفت بهترين و کاملترين گوشي زمان خودش ميشه چون از همه لحاظ کامل هستش .,4
مهم ترين موضوع وجود قلم و ديدگاه آموزشي و علمي و Note خيلي قوي اونه و..,4
دوربین دوربین 5 مگاپیکسلی iSight با لنز F2.4 و سنسور Backside Illuminated این تبلت، کیفیت عالی را ارائه می‌کند.,4
واقعا ازش راضي ام بي نظيره امکانات عالي داره  عيبش بالا اومدن فلاشه که عادت ميکنيد از هر لحاظ عاليه.,4
خيلي کوچيک و جمع و جوره .,4
"کیفیت و بزرگی نمایشگر خیلی خوب است و خیلی بهتر از نمایشگر های 230,000 پیکسلی می‌باشد.",4
کار با این پویشگرها بسیار ساده است.,4
این تاچ پد که از نوع مالتی تاچ می‌باشد،  کاملا حساس و پاسخگو است و عملکردی عالی را از خود به نمایش می‌گذارد.,4
کیفیت دید از زاویه هم بهترین است.,4
یک دوربین 8 مگاپیکسلی با سنسور بسیار پیشرفتهBackside Illuminated CMOS و دیافراگم f/2.4 که همانند دوربین آیفون 4S عملکرد بسیار خوبی دارد.,4
باتری 7000 میلی آمپری این تبلت می‌تواند با مصارف روزمره تا دو روز کامل شارژ دهی کند که برای یک تبلت 10.1 اینچی با پردازنده ای دو هسته ای،  میزان بسیار خوبیست.,4
• جمع بندی در مجموع به راحتی می‌توان گفت سری 3 لپ‌تاپ‌های سامسونگ جزو بهترین و با کیفیت‌ترین لپ‌تاپ‌های ارزان قیمت موجود در بازار هستند.,4
زيباترين و خوش‌دست ترين و چابک‌ترين و جذاب ترين و ..,4
به نظر من خيلي عاليه.,4
جمع بندیبرای جمع‌بندی باید بگوییم،  همانطور که انتظار داشتیم،  iPhone 4s بهترین گوشی آیفونی است که تا به حال دیده‌ایم.,4
لنز ZS6 خیلی لنز خوبی است به طوری که کمینه ی فاصله ی کانونی آن 26 میلی متر می باشد که در این حال میدان دید خیلی گسترده ای را می تواند در یک میدان دید پوشش دهد.,4
اولين بار است که مارک وسترن ديجيتال رو خريدم و منو کاملا راضي کرد .,4
قيمت اين دوربين کمي بالاست ولي تعجبي ندارد چون XR550 از مدل هاي عالي و براي کاربران حرفه اي است.,4
عاليه فقط همين,4
با این حال همین سنسور تصویر نیز می تواند عملکرد خیلی خوبی داشته باشد و به خصوص تفکیک جزئیات بالایی را ارائه دهد.,4
بدنه آلومينيوم و سبک بودنش حرف نداره.,4
حالا فرض کنيد که اين تبلت آپديت شود اون موقع فوق سريع خواهد بود.,4
اين محصولش واقعا کامله و نياز خيليا رو برطرف ميکنه,4
به هر صورت همانطور که گفتیم،  Hp Laser Jet Pro M1132 MFP پرینتر لیزری سیاه و سفیدی (تک رنگ) است که سرعت و کیفیت بسیار بالایی را در عمل چاپ ارایه می‌دهد.,4
در ضمن کمینه‌ی نسبت کانونی f/2.7 را ارائه می‌دهد که باعث می‌شود 245 HS تبدیل به یک لنز بسیار سریع شود.,4
اما شارژ دهی این تبلت نیز بسیار خوب است.,4
کيفيت عاليه,4
واقعا فوق العادست بخصوص قلمش,4
"18- جعبه‌اش خيلي شکيل و بزرگه
19- کيفيت ساخت و جنس بدنه ميشه گفت عاليه ،  که با توي دست گرفتنش به حرفم ميرسيد.",4
در ظاهر همه فکر مي کنند که ال سي دي گوشي ممکنه کيفيت نداشته باشه اما در مقايسه با sIII اين گوشي کيفيت خيلي خوبي داره .,4
واقعا گوشي عالي هستش,4
من دارمش، خيلي خيلي ازش راضيم، هنوز توش عيبي پيدا نکردم، حتي از مدل سيم کارت خور خودش و مدل حافظه بالاتر خودش هم بهتره، چون اختلاف قيمتش به صرفه نيست،  ميشه با يک فلش ٣٢ کمبود حافظشو تو جيبت جبران کني، از مدل ايپد ٣و٤ هم بهتره، چون راحت تو جيب کتم و دستم جا ميشه، خيلي استاندارده، تا الان بهترين خريد ديجيتاليم بوده، درضمن رم ٥١٢ اين هم اصلا کم نمياره، کوچکترين کمبودي تو کل بازيها و برنامه ها احساس نکردم، محشره,4
"البته cd  راهنما زبان انگليسي هم داره
کيفيت عکس ها و فيلمها در تمامي شرايط نوري بسيار عالي و قابل قبوله
لرزشگير دوربين عملکرد بسيار خوبي داره و بخصوص در هنگام فيلم برداري کاملا محسوس و رضايت بخشه
در کل اين دوربين با توجه به قيمت و مدل هاي مشابه بهترين انتخاب ميتونه باشه
",4
این بار اپل دقت آی پد2 را چهار برابر کرده بود و آی پد3 تراکم پیکسلی بسیار بالای 264ppi را ارائه می‌کرد که برای یک تبلت،  واقعاً شگفت انگیز بود.,4
گوشي زيباوقوي.,4
بنابراین علاوه بر کیفیت خود نمایشگر، این فن‌آوری هم باعث می‌شود که تصاویر را با کیفیت بسیار بیشتری ببینید.,4
برنامه دیگری که به iOS 6  اضافه شده برنامه Passbook نام دارد که یک برنامه Organizer بسیار قوی با امکانات بسیار خوب است که تمامی فعالیت‌های شما را می‌تواند ذخیره، برنامه ریزی و یاد آوری نماید.,4
اين يکي از بهترين هاست.,4
اپل تمام تلاش خود را کرده تا iPod Touch را باریک‌تر و سبک‌تر کند و در این کار کاملا موفق بوده!,4
يک گوشي شکيل که به لطف ذوق طراحان سوني از ظاهر منحصر بفردي بهره ميبره و از Xperia T خوش دست تره.,4
من هيچ ايرادي نديدم تو اين گوشي.,4
کيفيت رنگ‌هاش هم فوق‌العادست.,4
همانطور که گفتیم،  توانایی ایجاد بزرگنمایی لنز SX50 HS بی نظیر است.,4
بر روی قاب پشتی تبلت نیز دوربین به همراه فلاش LED و بلندگوها جاسازی شده‌اند که با وجود قاب سفید رنگ دوربین،  نمای پشتی تبلت نیز بسیار زیبا و شکیل گشته است.,4
کمینه ی فاصله ی کانونی لنز این دوربین 24 میلی متر است که باعث می شود در یک کادر بتوانید میدان دیدی کاملا گسترده را ثبت کنید.,4
صفحه نمايشش خيلي خوبه.,4
پردازش فلز به کار رفته در این محصول با بخار منیزیم باعث مقاومت بیشتر آن گردیده و در کمال استحکام،  لطافت بسیاری دارد که به کاربر حس خوبی را از در دست گرفتن آن می‌دهد و لذت کار با آن را نیز بیشتر می‌نماید.,4
این روشنایی فوق‌العاده به کاربران کمک خواهد کرد که حتی با وجود سطح براق صفحه نمایش،  به راحتی با تبلت خود در فضاهای بیرونی و یا در زیر تابش مستقیم نور آفتاب کار کنند.,4
وقتی دوربین را بر روی این مود فیلم برداری قرار می‌دهید،  سپس کافیست که برای فیلم برداری آن را به سوی سوژه نشانه روید و دکمه‌ی Rec را بفشارید تا بهترین و با کیفیت ترین فیلم‌ها گرفته شوند.,4
 حدودا دو ماهي ميشه خريدم خيلي عاليه من قبلا هارد هاي ديگري رو امتحان کردم از جمله Western Digital سري My passport و هارد ضد ضربه silicon power Armor A80 واقعا ميتونم بگم از همشون بهتره هم از لحاظ سرعت و هم از لحاظ کيفيت ساخت .,4
پس از 14 ماه استفاده واقعا ازش راضي ام بي نظيره,4
خيلي عاليه هر انتظاري که از يه اسمارت فون داري رو براورده ميکنه و نسبت به  galaxy note خيلي بهتره.,4
کیفیت نمایشگر خیلی خوب است و به دلیل لمسی بودن،  باعث شده که بیشتر دکمه‌های فیزیکی از روی بدنه‌ی دوربین حذف شوند.,4
با عینک‌های 3 بعدی سامسونگ می‌توانید تصاویر خارق‌العاده 3 بعدی را با دقت فول اچ دی تماشا 1080p نمایید.,4
فوق العاده بود.,4
خيلي عالي و خوبه!,4
بهترين گوشي از هر نظر فکر کنم تا 4 سال ديگه هم همه برنامه ها و بازي ها رو راحت اجرا کنه!,4
اين قضيه کابل هم که دورش جم ميشه خيلي عاليه و خيلي کاربردي توي حمل و نقل هارد.,4
مزیت این نوع پردازنده‌ها بیشتر در مصرف انرژی بسیار پایین‌تر و ارائه‌ی قابلیت‌های عالی در مالتی تسکینگ یا انجام چند وظیفه به صورت همزمان است.,4
فاصله‌ی فوکوس ماکرو آن نیز 1 سانتی متر می‌باشد که عالیست.,4
این ها دوربین هایی کاملا کوچک می باشند که به راحتی در هر جیبی جای می گیرند و البته امکانات خیلی زیادی را در خود جای داده اند.,4
مطمئنا پس از یک سال و نیم همچنان یکی از با کیفیت‌ترین پنل‌های موجود بر روی گوشی‌های تلفن همراه می‌باشد.,4
من خيلي بين ۶۰۰D با ۵۱۰۰D مونده بودم  با کلي تحقيق ۶۰۰D رو گرفتم راضيم واقعا,4
اين تبلت خيلي عاليه و رقباش ايپد و نوت ١٠ و البته تو بيشتر موارد از نوت بهتره و کاملا ارزش خريدنو داره .,4
در ضمن این دوربین یک فلاش Pgr-up بسیار قدرتمند نیز دارد که برد موثر آن به 12.4 متر می‌رسد.,4
دوسيم کارته عاليه.,4
گوشي واقعاً خوش‌دست و سريعيه.,4
"من به شخصه از اين کنسول راضي هستم بسيار عالي هستش ظاهر بسيار زيبايي داره از ps3 که در اين مورد سره در مورد گرافيک هم بايد بگم قبول دارم ps3 بهتره ولي شما به هزينه هاي ايکس باکس نگاه کنيد چقدر به صرفه تره ولي اصلا تفاوت زيادي با هم ندارن اگر واقعا ميخوايد اين کنسول روبگيريد بهترين انتخاب رو داشتيد شک نکنيد عاليه من که راضي هستم
باز هم ممنون ديجي کالا",4
اين گوشي فوق العاده اس شگفت انگيز و باور نکردني  چرا که وقتي شما اون تو دستاتون ميگيريد ميفهميد که پولتون رو دور نريختين و مطمئن باشيد که تمام نياز هاي شما را  برطرف ميکنه حتي بعضي موقع ها باعث ميشه که مدت ها پشت لپ تاپ و کامپيوتر هم نشينيد چرا تمام کار هاي مربوط به خودشو ميتونين با خودش انجام بدين و به چيز ديگه اي نياز نداريد و اکثر نياز هاي روز مره مثل چک کردن ايميل اکانت هاي مختلف تون رو ميتونيد باهاش انجام بديد حتي بعضي از کار هاي تخصصي تر هم ميتونيد با اون انجام بديد!,4
لازم به ذکر است که داخل این کیبورد،  یک باتری بسیار قدرتمند نیز وجود دارد و هنگامی که Infinity را به کیبورد متصل می‌کنید،  طول عمر باتری دستگاه به دو برابر افزایش می‌یابد که در ادامه بیشتر در این رابطه توضیح خواهیم داد.,4
من تازه اين گوشي رو خريداري کردم رنگ سفيدش، خيلي خوش دسته، شايد بهترين ويژگيش دو سيم بودنشه.,4
تمامه سريالامو با فيلمام توش ميبينم کيفيت تصويرشم که فوق‌العادست.,4
اين يعني صرفه جويي اساسي در هزينه !,4
از نظر ضبط ویدیویی،  فیلم‌های ضبط شده بسیار شارپ و با کیفیت هستند.,4
"خودم از ديجي کالا خريدمش بسيار با کيفيت به دستم رسيد
",4
لپ تاپ خيلي خوبيه از همه نظر حتما به زودي يکيشو از ديجي کالا سفارش ميدم ..,4
به نظر من با اين مشخصات و قيمت گوشي عالي به نظر ميرسه,4
قدرت پردازنده عالي٤.,4
در ضمن به نظر من بهترين مدل اين کنسول هم Elite هستش چون با داشتن يک هارد قوي مي تونيد بازي ها رو ،  روي اون نصب کنيد تا در حين بازي هم سرعت لود بالا بره و هم دستگاه اذيت نشه همچنين اين دستگاه لوازم جانبي بسيار خوبي هم داره که احتياجات کاربران را حل ميکنه .,4
در کل می‌توانیم به طور خلاصه بگوییم که از کیبورد و تاچ پد E1-531 کاملا راضی بودیم.,4
کیفیت پرینت در هر دو رزولوشنی که گفتیم،  خیلی خوب است و رنگ مشکی کاملا مشخص و غلیظ می‌باشد.,4
"من 1 هفته قبل عيد اين هارد رو از digikala خريدم

قبل خريد از هر فروشنده اي سوال کردم , گفتن : اول وسترن نشد سيگيت ( البته از نظر سرعت )
بعد با بخش مشاوره براي فروش digikala تماس گرفتم ايشون هم گفتن از نظر سرعت وسترن عاليه
 حالا که من حدود 1 ماهه دارمش از نظر خودم عاليه ( سرعت ( فوق العاده ) اندازه و کيفيت  و وزن ( مناسب) امنيت و زيبايي ( عالي ) 

فقط ضد آب نيست.",4
حيرت انگيزه,4
"به نظر من که واقعا عاليست هم کيفيت عکس و هم فيلمبرداري
مطمئن باشيد که از خريدش پشيمان نميشويد",4
به نظرم بهترين دو سيم کارته بازاره !,4
از مزایای اصلی این تبلت می توان به بهره گیری از جدیدترین نسخه سیستم عامل اندروید،  باتری بسیار قدرتمند و سنسور مادون قرمز اشاره کرد.,4
با سلام  من يه دونه اش را دارم خيلي ازش راضي ام کيفيت فوق العاده اي داره روي سيستم که ميريزم کيفيتش مشخص ميشه  باطري فوق العاده اي هم داره,4
شفافه و تاچشم عاليه.,4
هر چقدر پول بدي همون قدر آش ميخوري قيمتش به خاطره کيفيت ساختشه بعضي از قسمت هاش را با الماس ميتراشن محافظ دوربينش از ياقوت است از لحاظ گرافيک و سرعت بي نظيره,4
"تلویزيون خوبي است بهترين قابليتي که خودم هم متعجب کرد دوربين واقعاً عالي است که روي هوا دست آدم رو تشخيص ميده و کيفيت خوبي داره که اين واقعا من رو متعجب کرد البته بايد بگم که توي نور زياد عملکرد عالي داره ولي چند نکته اي است که به عزيزاني که مي خواهند اين تلوزيون را بگيرند بگويم:
1.اگر براي قابليت هاي اين تلوزيون مي خواهيد اون را بگيرد بايد بگويم که حتما بايد شبکه بي سيم اينترنت مثل: وايمکس و وايرلس داسته باشيد .",4
 واقعا‎ ‎عاليه،  سيستم‎ ‎عالي .,4
من  اين هارد رو گرفتم و خيلي راضيم اندازش از کف دست کوچيک تره که اين خودش کلي ارزش داره عاشق دي جي کالا هستم,4
بعد از ديدن اين گوشي خاطرات کار با 6300 برام تداعي شد کسايي که با اين گوشي کار کرده باشند ميفهمن چي ميگم  مشتاق به خريدش شدم و از خريدم راضي ام شباهت زيادي با 6300 داره ولي نسبت به اون بدنه شيک تر صفحه نمايش بزرگتر صداي با کيفيت تر باتري قويتر که اجازه مکالمه هاي طولاني رو به شما ميده  صفحه کليدش هم نرم و روان هست البته دو سيم کارت بودنشم که نور علي نوره فقط نداشتن پورت براي وصل کردن به کامپيوتر يکي از نقاط ضعف ازار دهنده اون هست به کسايي که قصد خريدشو دارن پيشنهاد ميکنم که يا سفيد يا مشکيه اين گوشي رو تهيه کنند به نظر من اين رنگ ها زيباتر هستند,4
50 برابر زوم اپتيکال براي اشخاصي که زوم اپتيکال برايشان مهم است واقعا عاليه .,4
به نظر من که با توجه به قيمتش بهترين امکانات رو داره.,4
با آمدن SX50 در دنياي سوپر زومها بقيه رقبا هيچ حرفي واسه گفتن ندارن واقعا لنگه نداره تو رده خودش عاليه هم فيلمبرداريش هم عکاسي حتي در شرايط نوري ضعيف .,4
ولي به هر حال گوشي بسيار مناسب و خوبي است .,4
در شرایط نوری خوب،  و در حالی که سوژه نسبتا ساده است و همه‌ی کادر را در بر گرفته،  تصاویری که XR160 تولید می‌کند کیفیت خیلی خوبی دارند و واقعا در رزولوشن Full HD عالی هستند.,4
من يک ماهي ميشه خريدمش هارد بسيار خوبيه ارزش خريدن رو داره وزن کم و مخصوصا اينکه موقع بيکار بودن هارد روي استند باي ميره و موقع باز کردن هارد دوباره شروع به کار ميکنه بدون کسري از ثانيه واقعا خوبه,4
"عکس هاي فوق العاده
فلش عالي
عکس 3 بعدي
و فيلم برداري معرکه اي داره",4
واقعا حرف نداره و به نظر من  اگه اندرويد ٤.,4
حسگر CMOS  کيفيت خيلي بهتري داره و از نظر باطري خيلي کم مصرف تر هست  به نظر من که کيفيت عکس و فيلمش فوق العاده هست .,4
در تست‌های واقعی هم که انجام دادیم عملکرد iPhone 4s واقعا خیره کننده بود.,4
سرعت شاتر هم کاملاً قابل کنترل است.,4
به دليل قيمت پايين،  قابليت هاي نرم افزاري فوق العاده،  قابليت هاي سخت افزاري مناسب،  پشتيباني غولي به نام گوگل که بدون آن اينترنت قابل تصور نيست و موارد ديگر که دوستان به آن اشاره کردند.,4
در ضمن دوربينش فوق العادست و حالا حالاها رو دست نداره مگه اينکه Xperia Z خود سوني ازش بهتر باشه.,4
طي 6 ماهي که اين اسکنرو خريدم حدود 1000 تا 1200 قطعه سند باهاش اسکن و PDF کردم قابليت 1---- مشخصهء خوب اين اسکنر، جدا سازيه عکسهاي کوچيکه (به اين منظور که اگه شما 3 تا 8 قطعه عکس کوچيک داشته باشين و بخواين همرو يکجا اسکن کنين، هر کدوم 1 فايل جدا ميشه) قابليت 2---- بدون برق و با استفاده از پورت USB راه اندازي ميشه قابليت 3---- کيفيت و شفافيت اسکنش عاليه قابليت 4---- امکان PDF کردن متون و عکس رو همزمان داره قابليت 5---- بسيار باريک و سبک و کم حجمه و در کل بسيار کار آمد و براي کاربران خانگي يه اسکنر با قيمتي مناسبه,4
واقعاً که شيک و عاليه.,4
همش خيلي عاليه,4
معايب ديزاير در اين مدل کاملا مرتفع شده و با اندرويد ورژن 4 فوق العاده شده.,4
به نظرمن بسيار خوب است وامکاناتش عالي است ودست کمي ازايفون ندارد ومن ان را پيشنهاد ميکنم به تمامي دوستان,4
حرکت دادن صفحات بسیار روان بوده و در ضمن به طور کامل از Adobe Flash پشتیبانی می‌شود.,4
تو اين رنج از دوربين هاي dslr بنظرم بهترينه !,4
خوشبختانه کیفیت فیلمبرداری HD این تبلت خیلی بهتر از عکاسی آن است.,4
و  فوق العاده از آن راضيم .,4
فيلم برداريش حرف نداره ( ميشه باهاش موزيک ويديو ساخت ) اما متأسفانه دو هفته پيش گمش کردم .,4
فوکوس ماکرو نیز بسیار عالیست چرا که در این مود اجازه‌ی فوکوس و عکاسی از سوژه‌هایی به نزدیکی 3 سانتی متر را به شما می‌دهد.,4
اين گوشي فوق‌العادست!,4
اگر اهل نوشتن و خوندن به زبان انگليسي باشد و صدالبته اس ام اس زدن با اين زبان ،  ديکشنري گوشي به همراه امکان نوشتن کلمات فقط با حرکت انگشت روي صفحه فوق العاده است(Gesture Typing) .,4
این دوربین همچنان بسیار خوش‌دست است و در هنگام در دست گیری احساس خوبی را به شما منتقل می کند.,4
پردازنده‌ی Corei7 که قدرتمندترین آن‌هاست،  پردازنده‌ای ذاتا چهار هسته‌ای با توان تولید چهار هسته‌ی مجازی و کارکرد با مجموع هشت هسته است که عملکردی کم نظیری را ارائه می‌دهد.,4
cpu و ram فوق العاده اي داره .,4
قيمتش خيلي اومده پايين کاملا هم گوشي عالي هست.,4
این گوشی،  با وجود یک صفحه‌ی نمایش بسیار خوب،  سخت افزار قدرتمند،  سیستم عامل به روز و دوربین با کیفیت،  به خودی خود یک گوشی قابل اطمینان محسوب می‌گردد.,4
ولي وقتي که iPhone 5 رو خريدم اصلا نميتونم با گوشيهاي اندرويدي کار کنم واقعاً که حرف نداره .,4
من از اين مارک خريدم واقعا عاليه اغراق نيست من که ازش راضيم  عکسايي باهاش ميگيرم که خودمم تعجب ميکنم واقعا عاليه,4
کلیدها فضای کافی برای فشار دادن داشته و بازخورد بسیار خوبی دارند.,4
این سیستم عامل نسبت به نسخه های قبلی،  پیشرفت های چشمگیری داشته است و سامسونگ با قرار دادن رابط کاربری سریع و کاربردی TouchWiz بر روی آن، امکانات قابل توجهی به آن اضافه کرده است.,4
سرعت بلوتوث هم خيلي عاليه.,4
واقعاً فوق العاده است؛ چقدر قدرتمند!,4
2-استفاده از نمايشگر 15.4 اينچ Retina براي اولين بار 3-فن آوري جديد در سيستم خنک کننده اين دستگاه که ايده اي بسيار خلاقانه داره،  نه تنها در کاهش صدا به روشي ساده بلکه استفاده از روند جريان هوا از دو پهلو که در عمل باعث کاهش ورود گرد و غبار نسبت به روش سنتي به داخل لپ تاپ مي شود4-استفاده از 2 عدد رابط Thunder Bolt که به نظر من فوق العاده است.,4
اين لپ تاپ بسيار خوب رو امروز تست کردم نسبت به مدل قبلي يعني ۴۵۳۰ کاملا برتري داره و اگه قصد خريد ۴۵۳۰ داريد به شما پيشنهاد مي کنم حتما اين مدل رو بگيريد !,4
خيلي عالي هست.,4
بدین معنی که لنز بسیار وایدی است و می تواند میدان دید خیلی گسترده ای را در بر بگیرد.,4
سلام ،  من هم اين دوربين رو از همين سايت خريدم و از نحوه و سرعت عملشون در ارسال کالا بسيار ممنون هستم در مورد دوربين هم بايد بگم که حدود يک هفته اي باهاش درگير شدم اصلا نه تو کارش نيست از نظر ظاهري هم کوچک و با کيفيته با اينکه عکاس نيستم و مبتدي  هستم عکسهاي قشنگي باهاش گرفتم و ميتونم بگم به يکي از آرزوهام که همون گرفتن عکسهاي خوب و با کيفيت بود رسيدم در کل ازش راضي هستم حالا ببينم تو ايام عيد چکاره هستش بعد از تعطيلات نظر کلي رو مينويسم,4
خيلي راحت فوکوس خودکار عمل ميکنه.,4
بنابراین از کیفیت عکس‌های FT3 بسیار راضی هستیم.,4
صفحه نمایش در قسمت جلویی گوشی،  صفحه نمایش بسیار بزرگ 4.8 اینچی Super AMOLED با رزلوشن 720x1280 قرار دارد که کیفیت فوق‌العاده بالایی دارد.,4
من که خيلي دوستش دارم.,4
فوق العادس .,4
من اين دورينو خريدم واقعا عاليه حرف نداره,4
مرورگر Safari را می توان بهترین مرورگر وب برای دستگاه های کوچکی چون پخش کننده های موسیقی دانست.,4
براي سخت افزار خوب  پشتيباني نرم افزاري عالي  قيمت بسيار ايده آل (البته به غير از ايران با اين وضع ارز!,4
اگر چندسال به چند سال گوشي عوض ميکنيد شايد در اينده به درد بخوره از نظر نرم افزاري خيلي شبيه به Z هست و حتي با متدهاي Z به راحتي بدون شکستن بوت لودر روت شد دوربين 13 فقط در حالت 4:3 عکس ميگيره و دوربين در حالت 16:9 با 9 مگاپيکسل عکس ميگيره کابل HDMI نداره ولي MHL داره که دقيق نميدونم چيه دوربين جلو VGA هست و کيفيت پاييني داره حافظه داخلي 8 هست که با خريد microsd قابل حله  از نظر استاندارد هم کمترين مضرات رو براي بدن داره و ميشه گفت بعد از Z که 4 هسته اي هست اين گوشي بهترين گوشي (دو هسته اي) سوني هست.,4
فیلم‌برداری Xperia V نیز شرایط یکسانی دارد و بسیار خوب است.,4
